"Region","integration","cumulative"
"1","Region","integration","cumulative"
"740","Region9","0.00531861727555627","175"
"741","Region9","0.00524267855497434","174"
"742","Region9","0.00520126730096704","174"
"743","Region9","0.00517820509151978","173"
"744","Region9","0.00515387713048343","172"
"745","Region9","0.00513114253167662","171"
"746","Region9","0.0050503268137348","170"
"747","Region9","0.00490668651610005","169"
"748","Region9","0.00488825306065149","168"
"749","Region9","0.00481143984232807","168"
"750","Region9","0.00472634590214305","168"
"751","Region9","0.00469890487473901","167"
"752","Region9","0.00459743116544542","166"
"753","Region9","0.00457083618573678","165"
"754","Region9","0.00441863069441389","165"
"755","Region9","0.00439865538878359","164"
"756","Region9","0.00431545435678393","164"
"757","Region9","0.00429474607198349","163"
"758","Region9","0.00422577332676705","163"
"759","Region9","0.00421833177294129","162"
"760","Region9","0.00420066877727793","161"
"761","Region9","0.00420020814910943","160"
"762","Region9","0.00414087232277877","160"
"763","Region9","0.00407712063102611","160"
"764","Region9","0.00406826889748996","159"
"765","Region9","0.00405661978273025","158"
"766","Region9","0.00393157867420169","158"
"767","Region9","0.00389744546197496","157"
"768","Region9","0.00386587738441768","157"
"769","Region9","0.00379749970360027","157"
"770","Region9","0.00375790053114333","156"
"771","Region9","0.00364860211139006","155"
"772","Region9","0.00362025666893634","154"
"773","Region9","0.0036135496123188","153"
"774","Region9","0.00360507929126747","153"
"775","Region9","0.00351863605973918","152"
"776","Region9","0.00351294949607345","152"
"777","Region9","0.0035025614482937","151"
"778","Region9","0.00348372589452267","150"
"779","Region9","0.00342538136276488","149"
"780","Region9","0.00339286161992469","149"
"781","Region9","0.00336398654398506","148"
"782","Region9","0.00333998602645369","148"
"783","Region9","0.00330390704685724","147"
"784","Region9","0.00327269111704787","146"
"785","Region9","0.00327187524640565","146"
"786","Region9","0.00324261836943079","145"
"787","Region9","0.00320542269611529","144"
"788","Region9","0.00318831309006895","143"
"789","Region9","0.0031592587174411","142"
"790","Region9","0.00312585009555405","141"
"791","Region9","0.00312084215132113","141"
"792","Region9","0.00301890421695766","140"
"793","Region9","0.00299047678601971","139"
"794","Region9","0.00289576472767294","138"
"795","Region9","0.0026743359735999","138"
"796","Region9","0.00261349336947053","139"
"797","Region9","0.0025621847052672","138"
"798","Region9","0.00256138983239601","138"
"799","Region9","0.00242686542468296","137"
"800","Region9","0.00242447227034309","137"
"801","Region9","0.00236920680198899","136"
"802","Region9","0.00233500435777462","136"
"803","Region9","0.00230969598328601","135"
"804","Region9","0.00227352379639223","135"
"805","Region9","0.00215943643022798","134"
"806","Region9","0.00215506258921472","133"
"807","Region9","0.0021454019218905","132"
"808","Region9","0.00213392325625245","131"
"809","Region9","0.00211926756659719","130"
"810","Region9","0.00193349526582332","129"
"811","Region9","0.00185680056660864","128"
"812","Region9","0.0017428597793514","127"
"813","Region9","0.00173601955209424","126"
"814","Region9","0.00172480493794391","126"
"815","Region9","0.00172080756179327","125"
"816","Region9","0.00170883990798071","125"
"817","Region9","0.00170316971813106","124"
"818","Region9","0.00170307990804019","123"
"819","Region9","0.00167095310064058","122"
"820","Region9","0.00160194571652944","121"
"821","Region9","0.00158454189760149","121"
"822","Region9","0.00157069383464148","120"
"823","Region9","0.00155721473834391","119"
"824","Region9","0.00151538971432602","118"
"825","Region9","0.00142728267527387","117"
"826","Region9","0.00135833792520945","116"
"827","Region9","0.00135213142583174","115"
"828","Region9","0.00134739050151217","114"
"829","Region9","0.00134539345469198","113"
"830","Region9","0.00127818945079783","112"
"831","Region9","0.00124659777021691","111"
"832","Region9","0.00123642764291143","110"
"833","Region9","0.00123156194206264","109"
"834","Region9","0.00121650049842875","108"
"835","Region9","0.00121425543616671","108"
"836","Region9","0.00119387739348603","107"
"837","Region9","0.00117796583989377","106"
"838","Region9","0.00116071056158412","105"
"839","Region9","0.00116014950366117","104"
"840","Region9","0.00113985907580977","103"
"841","Region9","0.00108817639044106","102"
"842","Region9","0.00105478721114693","101"
"843","Region9","0.00102520505779807","101"
"844","Region9","0.00100462729040518","100"
"845","Region9","0.00098373702521698","99"
"846","Region9","0.000920775584826561","99"
"847","Region9","0.000908402212252191","98"
"848","Region9","0.000866478435931683","97"
"849","Region9","0.000846460757830902","96"
"850","Region9","0.000840618912306246","95"
"851","Region9","0.000830864638736384","94"
"852","Region9","0.000830591644184975","93"
"853","Region9","0.000811418224288651","92"
"854","Region9","0.000773375546350041","92"
"855","Region9","0.00076261826722207","91"
"856","Region9","0.000735128553680908","90"
"857","Region9","0.000704317121263787","89"
"858","Region9","0.000687629955548719","88"
"859","Region9","0.000654494636425695","87"
"860","Region9","0.000644061938691876","86"
"861","Region9","0.000637059444045684","85"
"862","Region9","0.000614703013551043","84"
"863","Region9","0.000570758996068954","84"
"864","Region9","0.000546687536254031","83"
"865","Region9","0.000516803959031586","82"
"866","Region9","0.000496233052538986","81"
"867","Region9","0.000491849366124175","80"
"868","Region9","0.000482278965260152","79"
"869","Region9","0.000476253541103533","78"
"870","Region9","0.000464423724253538","77"
"871","Region9","0.000450337242030696","76"
"872","Region9","0.000421206300949106","76"
"873","Region9","0.000402986074083456","75"
"874","Region9","0.000396773510982051","74"
"875","Region9","0.000366346030386822","73"
"876","Region9","0.000361938705842002","72"
"877","Region9","0.000360968758328306","71"
"878","Region9","0.000339085407038642","70"
"879","Region9","0.000324424058042505","69"
"880","Region9","0.000323500231971585","69"
"881","Region9","0.000312898982679721","69"
"882","Region9","0.000302620100212814","69"
"883","Region9","0.000283647138313248","69"
"884","Region9","0.000277594294661954","68"
"885","Region9","0.000275849614553791","67"
"886","Region9","0.000267306656157484","66"
"887","Region9","0.000246665645391886","65"
"888","Region9","0.000237471942313494","64"
"889","Region9","0.000236984309227972","63"
"890","Region9","0.000231746397861721","62"
"891","Region9","0.000224668776113601","61"
"892","Region9","0.000206230147920372","61"
"893","Region9","0.000192471378272108","60"
"894","Region9","0.000188238098490723","59"
"895","Region9","0.000169483441407325","58"
"896","Region9","0.000152722231811508","57"
"897","Region9","0.000150177283502029","56"
"898","Region9","0.000141872333314863","55"
"899","Region9","0.000129830659152175","54"
"900","Region9","0.000121462105560077","53"
"901","Region9","0.000108650458611803","53"
"902","Region9","0.00010427527323531","52"
"903","Region9","0.000101821931196011","51"
"904","Region9","9.84628781909302e-05","50"
"905","Region9","9.78987455060309e-05","49"
"906","Region9","8.70318032531459e-05","49"
"907","Region9","8.20528799265752e-05","48"
"908","Region9","7.45122036047707e-05","48"
"909","Region9","7.19765911739167e-05","48"
"910","Region9","6.69798888642825e-05","47"
"911","Region9","6.32555376965938e-05","47"
"912","Region9","6.12464415155611e-05","47"
"913","Region9","6.05185342664738e-05","46"
"914","Region9","5.93895453979698e-05","45"
"915","Region9","5.43630419341246e-05","44"
"916","Region9","5.40182732698957e-05","44"
"917","Region9","5.24139909645061e-05","44"
"918","Region9","4.99915131322304e-05","44"
"919","Region9","4.8376211742085e-05","43"
"920","Region9","4.78570904148823e-05","43"
"921","Region9","3.73168556866421e-05","42"
"922","Region9","3.59411828042555e-05","41"
"923","Region9","3.43612943164984e-05","41"
"924","Region9","3.19884612269283e-05","41"
"925","Region9","3.01964690734291e-05","40"
"926","Region9","2.82030966693991e-05","40"
"927","Region9","2.40120815697131e-05","40"
"928","Region9","2.1697057699388e-05","39"
"929","Region9","2.04016490703562e-05","39"
"930","Region9","1.76076767723354e-05","38"
"931","Region9","1.6784932412417e-05","37"
"932","Region9","1.50518611998218e-05","36"
"933","Region9","1.12487325949484e-05","36"
"934","Region9","7.03082747427475e-06","36"
"935","Region9","6.61076743946332e-06","35"
"936","Region9","6.46901880868578e-06","35"
"937","Region9","4.90677999542832e-06","35"
"938","Region9","4.72552260361025e-06","34"
"939","Region9","3.83798582503925e-06","34"
"940","Region9","3.48408813249934e-06","34"
"941","Region9","3.06850719145046e-06","34"
"942","Region9","2.41532000344602e-06","33"
"943","Region9","2.34468787502218e-06","33"
"944","Region9","1.95224173299424e-06","32"
"945","Region9","1.77127393430343e-06","31"
"946","Region9","8.34473137256708e-07","30"
"947","Region9","6.53606772316184e-07","30"
"948","Region9","5.86857832329812e-07","29"
"949","Region9","3.64669693109221e-07","28"
"950","Region9","2.23654055386824e-07","28"
"951","Region9","8.35777109187141e-08","27"
"952","Region9","5.55111512312578e-17","27"
"953","Region9","5.55111512312578e-17","27"
"954","Region9","1.11022302462516e-16","27"
"955","Region9","1.11022302462516e-16","27"
"956","Region9","1.11022302462516e-16","27"
"957","Region9","1.66533453693773e-16","27"
"958","Region9","1.66533453693773e-16","26"
"959","Region9","2.22044604925031e-16","25"
"960","Region9","2.22044604925031e-16","25"
"961","Region9","0","24"
"962","Region9","0","23"
"963","Region9","0","23"
"964","Region9","0","23"
"965","Region9","0","22"
"966","Region9","0","21"
"967","Region9","0","20"
"968","Region9","0","19"
"969","Region9","0","19"
"970","Region9","0","18"
"971","Region9","0","17"
"972","Region9","0","16"
"973","Region9","0","15"
"974","Region9","0","14"
"975","Region9","0","13"
"976","Region9","0","13"
"977","Region9","0","12"
"978","Region9","-5.55111512312578e-17","11"
"979","Region9","-5.55111512312578e-17","10"
"980","Region9","-5.55111512312578e-17","9"
"981","Region9","-5.55111512312578e-17","8"
"982","Region9","-5.55111512312578e-17","7"
"983","Region9","-5.55111512312578e-17","6"
"984","Region9","-5.55111512312578e-17","5"
"985","Region9","-5.55111512312578e-17","4"
"986","Region9","-3.87118505529305e-07","3"
"987","Region9","-8.91839702255037e-07","2"
"988","Region9","-5.37313865706102e-06","1"
"989","Region10","0.318680762631412","392"
"990","Region10","0.293085739810847","391"
"991","Region10","0.276039454264236","390"
"992","Region10","0.267436177834308","389"
"993","Region10","0.257829052979827","389"
"994","Region10","0.255419674334311","389"
"995","Region10","0.253219821694002","389"
"996","Region10","0.251849263806292","388"
"997","Region10","0.247995470100474","387"
"998","Region10","0.245573723361922","387"
"999","Region10","0.245402108577549","387"
"1000","Region10","0.241974260496003","386"
"1001","Region10","0.235905880913503","385"
"1002","Region10","0.235507670224172","384"
"1003","Region10","0.234458756289864","383"
"1004","Region10","0.231833687836433","383"
"1005","Region10","0.227022416832534","382"
"1006","Region10","0.222828241000828","381"
"1007","Region10","0.222373433019953","380"
"1008","Region10","0.207213915660947","379"
"1009","Region10","0.204031359503771","379"
"1010","Region10","0.202034669926035","378"
"1011","Region10","0.200315973396127","378"
"1012","Region10","0.199045180619071","377"
"1013","Region10","0.198283417010822","377"
"1014","Region10","0.198008186728177","376"
"1015","Region10","0.192713318249896","375"
"1016","Region10","0.190498846250381","374"
"1017","Region10","0.185867285850414","373"
"1018","Region10","0.185282101779524","372"
"1019","Region10","0.178368557566079","372"
"1020","Region10","0.177751460216407","371"
"1021","Region10","0.176875019829104","371"
"1022","Region10","0.17619911509528","370"
"1023","Region10","0.173536502752757","369"
"1024","Region10","0.172168789812384","369"
"1025","Region10","0.169068778417543","368"
"1026","Region10","0.167812357887113","368"
"1027","Region10","0.165505976539598","367"
"1028","Region10","0.164780199600913","366"
"1029","Region10","0.164746512993286","366"
"1030","Region10","0.162326421238052","366"
"1031","Region10","0.161794599314507","366"
"1032","Region10","0.160400961722273","365"
"1033","Region10","0.155330600588536","364"
"1034","Region10","0.155313258967602","364"
"1035","Region10","0.154722436776154","364"
"1036","Region10","0.153956192845684","364"
"1037","Region10","0.151023119659506","364"
"1038","Region10","0.1492546545366","363"
"1039","Region10","0.148507323905111","363"
"1040","Region10","0.147983962068544","363"
"1041","Region10","0.147368536391898","363"
"1042","Region10","0.146059991392829","363"
"1043","Region10","0.145344736913359","363"
"1044","Region10","0.144437627790956","362"
"1045","Region10","0.144040318898739","361"
"1046","Region10","0.143495842545713","360"
"1047","Region10","0.140545262090012","359"
"1048","Region10","0.140502766590361","358"
"1049","Region10","0.140466665754633","358"
"1050","Region10","0.140194154496969","357"
"1051","Region10","0.140046680348508","356"
"1052","Region10","0.139025152249882","357"
"1053","Region10","0.13899832068932","356"
"1054","Region10","0.138120722758718","356"
"1055","Region10","0.137130278375984","355"
"1056","Region10","0.136948539313346","356"
"1057","Region10","0.136903175629101","355"
"1058","Region10","0.135844972842049","356"
"1059","Region10","0.135068556759897","355"
"1060","Region10","0.134478548402272","354"
"1061","Region10","0.134015926023756","353"
"1062","Region10","0.133471651312955","353"
"1063","Region10","0.132447195010163","353"
"1064","Region10","0.132202874622333","352"
"1065","Region10","0.13092127183226","352"
"1066","Region10","0.130135253005092","351"
"1067","Region10","0.129668738379635","350"
"1068","Region10","0.128664287263177","349"
"1069","Region10","0.127534322264783","348"
"1070","Region10","0.127295305300353","349"
"1071","Region10","0.126479275360149","348"
"1072","Region10","0.125771175140805","347"
"1073","Region10","0.125628287545185","347"
"1074","Region10","0.125365767395123","346"
"1075","Region10","0.124490468333806","346"
"1076","Region10","0.12380613037735","345"
"1077","Region10","0.123713161006877","345"
"1078","Region10","0.121223075199151","344"
"1079","Region10","0.121041623605882","344"
"1080","Region10","0.119473718289287","343"
"1081","Region10","0.118493614966246","343"
"1082","Region10","0.118160302064641","342"
"1083","Region10","0.118016030412055","342"
"1084","Region10","0.117270078979899","342"
"1085","Region10","0.116283846160277","341"
"1086","Region10","0.115758493001762","341"
"1087","Region10","0.115544311833366","341"
"1088","Region10","0.114133671441214","340"
"1089","Region10","0.113763419448975","339"
"1090","Region10","0.113488914484758","338"
"1091","Region10","0.112127900860496","337"
"1092","Region10","0.111703418976592","336"
"1093","Region10","0.111028259255352","336"
"1094","Region10","0.110011193399962","337"
"1095","Region10","0.109239264893257","337"
"1096","Region10","0.1091281048769","336"
"1097","Region10","0.10816084657769","335"
"1098","Region10","0.10709511230749","334"
"1099","Region10","0.106464223887384","334"
"1100","Region10","0.1064175334051","334"
"1101","Region10","0.106049956544107","334"
"1102","Region10","0.106035099813975","333"
"1103","Region10","0.105387639298051","333"
"1104","Region10","0.105211384697867","332"
"1105","Region10","0.104987265725909","332"
"1106","Region10","0.104959584346689","333"
"1107","Region10","0.104554795292608","333"
"1108","Region10","0.104126033760734","332"
"1109","Region10","0.102598123077534","332"
"1110","Region10","0.102015239351081","332"
"1111","Region10","0.101768232287446","333"
"1112","Region10","0.10150368361289","332"
"1113","Region10","0.100024360589583","333"
"1114","Region10","0.0997625139606926","334"
"1115","Region10","0.0988173357536566","333"
"1116","Region10","0.098681972707548","332"
"1117","Region10","0.098014469053595","332"
"1118","Region10","0.0976879966083633","332"
"1119","Region10","0.0950724327940417","331"
"1120","Region10","0.0937109001207506","330"
"1121","Region10","0.0935227530774872","330"
"1122","Region10","0.0921740031121049","329"
"1123","Region10","0.0920734577660769","329"
"1124","Region10","0.0919218736710949","328"
"1125","Region10","0.0918351674811758","329"
"1126","Region10","0.0915860221815114","329"
"1127","Region10","0.0915135269846911","329"
"1128","Region10","0.0914914166995638","329"
"1129","Region10","0.0908982517970721","328"
"1130","Region10","0.0908812162804349","328"
"1131","Region10","0.0903047113255336","327"
"1132","Region10","0.0900754343398811","326"
"1133","Region10","0.089438216956574","326"
"1134","Region10","0.0893062293657202","326"
"1135","Region10","0.0890917104465083","325"
"1136","Region10","0.0884260981396357","324"
"1137","Region10","0.0883173821969129","324"
"1138","Region10","0.0871060935610996","323"
"1139","Region10","0.0863022868934196","323"
"1140","Region10","0.0862230372842704","323"
"1141","Region10","0.0861197673064861","324"
"1142","Region10","0.0858003591864815","323"
"1143","Region10","0.0856475732342054","323"
"1144","Region10","0.0855224828479788","323"
"1145","Region10","0.0850233007852197","323"
"1146","Region10","0.0848049192618965","322"
"1147","Region10","0.0843519269562534","322"
"1148","Region10","0.0840507181065108","322"
"1149","Region10","0.083979746357818","322"
"1150","Region10","0.0837971395761331","323"
"1151","Region10","0.0837957614888458","323"
"1152","Region10","0.0837355266740879","322"
"1153","Region10","0.0835924048881952","321"
"1154","Region10","0.0834040318441173","322"
"1155","Region10","0.0831651368133277","322"
"1156","Region10","0.0827703312812914","322"
"1157","Region10","0.0823724614702068","321"
"1158","Region10","0.0822625880882347","321"
"1159","Region10","0.0822111458705538","322"
"1160","Region10","0.0821782363343616","322"
"1161","Region10","0.0819276640247282","321"
"1162","Region10","0.0815996019439246","321"
"1163","Region10","0.0815276860865258","321"
"1164","Region10","0.0812747546244409","321"
"1165","Region10","0.0808688508175263","322"
"1166","Region10","0.0802827221901212","323"
"1167","Region10","0.0795485075321099","323"
"1168","Region10","0.0794968635582334","323"
"1169","Region10","0.0790013563969723","322"
"1170","Region10","0.0788672134515397","321"
"1171","Region10","0.0783765863278209","320"
"1172","Region10","0.0780181156119193","320"
"1173","Region10","0.0779469659695071","319"
"1174","Region10","0.0774313144565896","319"
"1175","Region10","0.077407635001688","318"
"1176","Region10","0.0772089879029391","318"
"1177","Region10","0.0760974905287309","317"
"1178","Region10","0.0759314861334234","316"
"1179","Region10","0.0748103846541607","315"
"1180","Region10","0.0746461250463401","314"
"1181","Region10","0.0743758188545238","315"
"1182","Region10","0.0727177435363802","314"
"1183","Region10","0.0719313304156443","314"
"1184","Region10","0.0718548233340258","313"
"1185","Region10","0.0716445454143921","313"
"1186","Region10","0.0711580066073025","312"
"1187","Region10","0.070892528844948","312"
"1188","Region10","0.070463658384393","312"
"1189","Region10","0.0697340908266134","311"
"1190","Region10","0.0693331174074095","311"
"1191","Region10","0.0691858208012401","311"
"1192","Region10","0.0689571457580345","312"
"1193","Region10","0.0686106923991187","312"
"1194","Region10","0.0684530816449024","312"
"1195","Region10","0.068439376749671","312"
"1196","Region10","0.068346945099945","312"
"1197","Region10","0.0681220114548539","312"
"1198","Region10","0.0680841645776078","313"
"1199","Region10","0.0679947676104676","312"
"1200","Region10","0.0679904558975729","312"
"1201","Region10","0.067892210254108","311"
"1202","Region10","0.0676093743114562","311"
"1203","Region10","0.0673099824523895","310"
"1204","Region10","0.0669119366672243","310"
"1205","Region10","0.0669083796635597","310"
"1206","Region10","0.0667671181502275","309"
"1207","Region10","0.0665386794976274","309"
"1208","Region10","0.066260271144732","308"
"1209","Region10","0.0662146591944435","309"
"1210","Region10","0.0661911593529404","308"
"1211","Region10","0.0659212700321051","307"
"1212","Region10","0.065860078116032","307"
"1213","Region10","0.065851644809765","306"
"1214","Region10","0.0657487209659805","306"
"1215","Region10","0.0654265868187286","305"
"1216","Region10","0.0652409519603727","305"
"1217","Region10","0.0650287185533675","304"
"1218","Region10","0.0648709552614078","303"
"1219","Region10","0.0647879686156662","302"
"1220","Region10","0.0647724843963445","301"
"1221","Region10","0.0642475746013772","302"
"1222","Region10","0.06398823239617","303"
"1223","Region10","0.0639012621396318","303"
"1224","Region10","0.0635601760643755","302"
"1225","Region10","0.0633157243440884","302"
"1226","Region10","0.0630628138261397","302"
"1227","Region10","0.0629699544024995","301"
"1228","Region10","0.0629036313928529","301"
"1229","Region10","0.0625727963554588","301"
"1230","Region10","0.0623647083102561","300"
"1231","Region10","0.062357648534009","301"
"1232","Region10","0.0622590914126134","300"
"1233","Region10","0.0622540218299619","300"
"1234","Region10","0.0621026804536677","300"
"1235","Region10","0.0619437560151249","300"
"1236","Region10","0.0619083831729349","300"
"1237","Region10","0.0617873033634945","299"
"1238","Region10","0.0617351286725133","298"
"1239","Region10","0.0614833493768218","298"
"1240","Region10","0.0612240821810344","298"
"1241","Region10","0.0610364086090131","298"
"1242","Region10","0.0606698871027997","298"
"1243","Region10","0.0606308197172311","298"
"1244","Region10","0.0604294657845524","298"
"1245","Region10","0.0603213666147038","298"
"1246","Region10","0.0602084845014396","297"
"1247","Region10","0.0598528036766803","296"
"1248","Region10","0.0595049232284903","295"
"1249","Region10","0.0592367621267071","295"
"1250","Region10","0.0591521032057483","295"
"1251","Region10","0.0590813859664323","296"
"1252","Region10","0.0589608640721843","297"
"1253","Region10","0.0588390829401562","298"
"1254","Region10","0.0587797049260586","299"
"1255","Region10","0.0585246192716853","298"
"1256","Region10","0.0583932694171226","298"
"1257","Region10","0.0583137247147413","298"
"1258","Region10","0.0583089723339731","297"
"1259","Region10","0.0582590561686664","296"
"1260","Region10","0.0579173938947645","295"
"1261","Region10","0.0575636830325314","295"
"1262","Region10","0.0570990506721589","295"
"1263","Region10","0.0570919220034945","294"
"1264","Region10","0.0568345827784759","295"
"1265","Region10","0.0563504654607434","295"
"1266","Region10","0.0562033934561037","295"
"1267","Region10","0.0561867462403818","295"
"1268","Region10","0.0560827456274105","295"
"1269","Region10","0.0558895394680117","294"
"1270","Region10","0.0557909872742811","293"
"1271","Region10","0.0554556456936555","293"
"1272","Region10","0.0552537817189006","292"
"1273","Region10","0.0550595976182929","292"
"1274","Region10","0.0550424735123609","293"
"1275","Region10","0.0545343708892415","294"
"1276","Region10","0.0543435072404125","294"
"1277","Region10","0.0542163147098033","294"
"1278","Region10","0.054166305177235","295"
"1279","Region10","0.053972559721914","296"
"1280","Region10","0.0538540045713245","296"
"1281","Region10","0.0535013129036658","296"
"1282","Region10","0.0532303464483424","295"
"1283","Region10","0.0531140628744888","295"
"1284","Region10","0.053073364723724","295"
"1285","Region10","0.0528901587035371","294"
"1286","Region10","0.052753803993763","294"
"1287","Region10","0.052503440446259","294"
"1288","Region10","0.0525021950456004","294"
"1289","Region10","0.0524914270477179","294"
"1290","Region10","0.0523444174091893","294"
"1291","Region10","0.0521047050287859","293"
"1292","Region10","0.0517780914187485","293"
"1293","Region10","0.0517226563949863","293"
"1294","Region10","0.0515410732607752","293"
"1295","Region10","0.0515405102750499","294"
"1296","Region10","0.051501096195467","294"
"1297","Region10","0.0513769230477276","293"
"1298","Region10","0.0513511359074282","293"
"1299","Region10","0.0509504297631184","293"
"1300","Region10","0.0499550678668791","293"
"1301","Region10","0.0497372734197637","293"
"1302","Region10","0.048855107562961","293"
"1303","Region10","0.0486043475293103","292"
"1304","Region10","0.0485244621195495","291"
"1305","Region10","0.0483197188206005","290"
"1306","Region10","0.0482114431245367","289"
"1307","Region10","0.0481839549644392","290"
"1308","Region10","0.0481516724482328","290"
"1309","Region10","0.0475412872140061","289"
"1310","Region10","0.0472986131424534","289"
"1311","Region10","0.047144694274067","289"
"1312","Region10","0.0470795104738497","289"
"1313","Region10","0.0470677279520709","288"
"1314","Region10","0.0467781905053734","287"
"1315","Region10","0.0467719590492124","286"
"1316","Region10","0.0465741728130079","286"
"1317","Region10","0.046476590700553","286"
"1318","Region10","0.0462415653524034","286"
"1319","Region10","0.0460608479867799","286"
"1320","Region10","0.0460326792410594","285"
"1321","Region10","0.0458880371683141","285"
"1322","Region10","0.0454822490027639","286"
"1323","Region10","0.0454694018551937","285"
"1324","Region10","0.0454503086578818","285"
"1325","Region10","0.0453605747763624","284"
"1326","Region10","0.0453185664472482","283"
"1327","Region10","0.0451611244963813","283"
"1328","Region10","0.0451392738064417","282"
"1329","Region10","0.0449491016443223","282"
"1330","Region10","0.0449256285413964","281"
"1331","Region10","0.0448185480595373","281"
"1332","Region10","0.0446440501864283","280"
"1333","Region10","0.0441448960880033","280"
"1334","Region10","0.0440663401119409","280"
"1335","Region10","0.0439097133399454","280"
"1336","Region10","0.0438678142117864","280"
"1337","Region10","0.0438272357736615","281"
"1338","Region10","0.043725490167434","280"
"1339","Region10","0.0437002717891041","280"
"1340","Region10","0.0430814674657518","281"
"1341","Region10","0.0429600487079277","280"
"1342","Region10","0.0426799314635949","280"
"1343","Region10","0.0425622779508744","280"
"1344","Region10","0.0423344444567951","280"
"1345","Region10","0.0421690719799864","280"
"1346","Region10","0.0418869234591241","280"
"1347","Region10","0.0418790371600649","279"
"1348","Region10","0.0413510581958677","278"
"1349","Region10","0.0413422217554359","278"
"1350","Region10","0.0411809188389106","278"
"1351","Region10","0.0410449110660613","277"
"1352","Region10","0.0410035957804931","277"
"1353","Region10","0.0407402319600134","278"
"1354","Region10","0.0407070165384981","278"
"1355","Region10","0.0405267993874426","277"
"1356","Region10","0.0403475782480121","276"
"1357","Region10","0.0402468369728907","275"
"1358","Region10","0.040244381673683","276"
"1359","Region10","0.0398988917008788","276"
"1360","Region10","0.0395779030624147","276"
"1361","Region10","0.0395370823081935","277"
"1362","Region10","0.0394405509375513","277"
"1363","Region10","0.0392617634960397","276"
"1364","Region10","0.0392353796936206","275"
"1365","Region10","0.0391880265747764","275"
"1366","Region10","0.0391112145094852","276"
"1367","Region10","0.0390956108075348","276"
"1368","Region10","0.0390239391702579","276"
"1369","Region10","0.038858139136681","276"
"1370","Region10","0.0387940473291855","276"
"1371","Region10","0.0385880819849694","275"
"1372","Region10","0.0383115760810559","274"
"1373","Region10","0.0382028573792991","274"
"1374","Region10","0.0381081640168835","274"
"1375","Region10","0.0378472486499422","274"
"1376","Region10","0.0375667212239949","273"
"1377","Region10","0.0374365984348231","273"
"1378","Region10","0.0369280979298286","273"
"1379","Region10","0.0361956409268858","273"
"1380","Region10","0.0359748100042401","273"
"1381","Region10","0.0358887673918207","273"
"1382","Region10","0.0356030867646204","272"
"1383","Region10","0.0354531411530695","272"
"1384","Region10","0.0353211878043428","272"
"1385","Region10","0.0351161212455257","272"
"1386","Region10","0.0350062099536326","272"
"1387","Region10","0.0349922686362993","272"
"1388","Region10","0.0349684619395177","272"
"1389","Region10","0.0349376437403795","272"
"1390","Region10","0.0343000273137911","272"
"1391","Region10","0.034196210382348","272"
"1392","Region10","0.0341709391278133","273"
"1393","Region10","0.0341407921038268","273"
"1394","Region10","0.0338452314099756","272"
"1395","Region10","0.0338338153298893","271"
"1396","Region10","0.0335460810722104","271"
"1397","Region10","0.0334510349206022","271"
"1398","Region10","0.033239459847718","270"
"1399","Region10","0.0332247619476534","270"
"1400","Region10","0.0331341704304425","269"
"1401","Region10","0.0329907217503346","268"
"1402","Region10","0.032977758571012","268"
"1403","Region10","0.0325253997626255","268"
"1404","Region10","0.0325002718612979","267"
"1405","Region10","0.0319564813677624","267"
"1406","Region10","0.0319290333733369","268"
"1407","Region10","0.0318148145113835","267"
"1408","Region10","0.031778995917034","266"
"1409","Region10","0.0316210561773624","266"
"1410","Region10","0.0316063658683426","265"
"1411","Region10","0.0315474097757561","265"
"1412","Region10","0.0315186124655158","264"
"1413","Region10","0.0313268634199395","264"
"1414","Region10","0.0312232468209757","263"
"1415","Region10","0.0311969746401355","262"
"1416","Region10","0.0307003106275959","261"
"1417","Region10","0.0305447774856089","261"
"1418","Region10","0.0305422091293006","261"
"1419","Region10","0.0305272110398496","261"
"1420","Region10","0.0304054845997502","262"
"1421","Region10","0.0304008318891736","261"
"1422","Region10","0.0303056049212208","261"
"1423","Region10","0.0302591228584656","261"
"1424","Region10","0.0300061439537485","261"
"1425","Region10","0.0299070900421285","261"
"1426","Region10","0.0298401901688193","261"
"1427","Region10","0.0297721734011935","262"
"1428","Region10","0.0297594509986469","261"
"1429","Region10","0.0296974010177645","260"
"1430","Region10","0.029434157661361","260"
"1431","Region10","0.0293631100082713","260"
"1432","Region10","0.0292081399277785","260"
"1433","Region10","0.0291971097647452","260"
"1434","Region10","0.0288088451923646","259"
"1435","Region10","0.0286174815000458","260"
"1436","Region10","0.0284026614874758","260"
"1437","Region10","0.0283478700571003","260"
"1438","Region10","0.0281945065206102","259"
"1439","Region10","0.0278878658731747","260"
"1440","Region10","0.0276938642328248","259"
"1441","Region10","0.0276699081463758","260"
"1442","Region10","0.0275643480071977","259"
"1443","Region10","0.027496671344368","259"
"1444","Region10","0.0273860577627738","258"
"1445","Region10","0.0273752059913174","257"
"1446","Region10","0.0271416361191419","257"
"1447","Region10","0.0270198825861759","256"
"1448","Region10","0.026966909669527","255"
"1449","Region10","0.0269522711172384","255"
"1450","Region10","0.0269382507805588","254"
"1451","Region10","0.0269274586207192","254"
"1452","Region10","0.0269206351363784","254"
"1453","Region10","0.0268346836535363","253"
"1454","Region10","0.0264527126174648","252"
"1455","Region10","0.0262100980923385","252"
"1456","Region10","0.0260433894938671","252"
"1457","Region10","0.0260330353555369","252"
